GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US360610235012,360610235012,"Block Group 2, Census Tract 235.01, New York County, New York",1910,448,1240,384,283,177,795,351,0,11,55,65,0,11,0,11,107,149,0,11,107,149,670,427,66,75,128,167,0,11,0,11,0,11,476,387,0,11,0,11,0,11
1500000US360610235013,360610235013,"Block Group 3, Census Tract 235.01, New York County, New York",726,347,561,331,49,47,387,324,0,11,75,93,0,11,0,11,50,78,0,11,50,78,165,97,33,38,38,48,0,11,0,11,0,11,19,31,75,72,0,11,75,72
1500000US360610235014,360610235014,"Block Group 4, Census Tract 235.01, New York County, New York",3082,769,1435,554,181,97,989,491,0,11,74,96,0,11,0,11,191,175,10,15,181,177,1647,692,158,97,519,494,0,11,0,11,0,11,970,592,0,11,0,11,0,11
1500000US360610235021,360610235021,"Block Group 1, Census Tract 235.02, New York County, New York",1840,181,1537,185,240,158,1248,148,0,11,0,11,0,11,0,11,49,33,0,11,49,33,303,123,57,33,89,54,0,11,0,11,0,11,88,74,69,73,0,11,69,73
1500000US360610236000,360610236000,"Block Group 0, Census Tract 236, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610236001,360610236001,"Block Group 1, Census Tract 236, New York County, New York",2339,785,1900,726,0,11,1838,720,0,11,34,53,0,11,0,11,28,33,0,11,28,33,439,303,0,11,158,150,0,11,0,11,0,11,281,271,0,11,0,11,0,11
1500000US360610236002,360610236002,"Block Group 2, Census Tract 236, New York County, New York",1598,426,1163,440,47,57,1064,457,0,11,15,23,0,11,0,11,37,58,0,11,37,58,435,329,0,11,23,44,0,11,0,11,0,11,412,333,0,11,0,11,0,11
1500000US360610236003,360610236003,"Block Group 3, Census Tract 236, New York County, New York",427,338,94,88,15,25,79,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,333,338,297,346,19,31,0,11,0,11,0,11,0,11,17,28,0,11,17,28
1500000US360610236004,360610236004,"Block Group 4, Census Tract 236, New York County, New York",2640,580,2469,549,0,11,2351,530,20,31,0,11,0,11,0,11,98,94,0,11,98,94,171,135,37,44,134,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610237000,360610237000,"Block Group 0, Census Tract 237, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610237001,360610237001,"Block Group 1, Census Tract 237, New York County, New York",3363,1079,1867,567,256,149,1465,608,0,11,54,66,0,11,77,88,15,24,0,11,15,24,1496,720,263,206,101,126,0,11,0,11,0,11,291,211,841,657,82,79,759,661
1500000US360610237002,360610237002,"Block Group 2, Census Tract 237, New York County, New York",2204,557,1311,472,421,186,600,355,24,27,138,141,0,11,0,11,128,133,0,11,128,133,893,421,367,298,60,74,0,11,0,11,0,11,279,172,187,195,0,11,187,195
1500000US360610237003,360610237003,"Block Group 3, Census Tract 237, New York County, New York",1883,548,467,270,210,132,200,196,0,11,42,89,0,11,0,11,15,48,0,11,15,48,1416,541,463,330,229,209,0,11,0,11,0,11,422,327,302,284,89,142,213,248
1500000US360610238010,360610238010,"Block Group 0, Census Tract 238.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238011,360610238011,"Block Group 1, Census Tract 238.01, New York County, New York",9403,911,8045,851,3929,578,1172,360,0,16,2544,608,0,16,21,28,379,160,32,52,347,158,1358,387,871,349,27,42,59,93,5,8,0,16,306,197,90,105,41,73,49,79
1500000US360610238020,360610238020,"Block Group 0, Census Tract 238.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238021,360610238021,"Block Group 1, Census Tract 238.02, New York County, New York",1869,537,1530,389,773,176,472,304,0,11,248,113,0,11,0,11,37,36,0,11,37,36,339,179,284,184,23,38,0,11,0,11,0,11,23,47,9,12,0,11,9,12
1500000US360610238022,360610238022,"Block Group 2, Census Tract 238.02, New York County, New York",511,117,484,123,377,118,0,11,0,11,107,68,0,11,0,11,0,11,0,11,0,11,27,31,27,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610239001,360610239001,"Block Group 1, Census Tract 239, New York County, New York",1289,307,805,269,113,70,643,274,0,11,0,11,0,11,30,48,19,29,0,11,19,29,484,197,223,161,153,137,0,11,0,11,0,11,76,102,32,51,32,51,0,11
1500000US360610239002,360610239002,"Block Group 2, Census Tract 239, New York County, New York",1521,348,624,152,102,53,438,156,0,11,36,42,0,11,12,18,36,37,0,11,36,37,897,336,182,133,344,214,40,65,0,11,0,11,267,250,64,61,23,41,41,48
1500000US360610240000,360610240000,"Block Group 0, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610240001,360610240001,"Block Group 1, Census Tract 240, New York County, New York",1688,582,1289,452,325,91,861,379,7,14,31,39,26,44,13,26,26,35,5,12,21,33,399,199,231,114,97,100,0,11,0,11,0,11,57,57,14,19,6,14,8,13
1500000US360610241000,360610241000,"Block Group 0, Census Tract 241, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241001,360610241001,"Block Group 1, Census Tract 241, New York County, New York",1459,357,983,305,251,200,687,270,0,11,36,41,0,11,0,11,9,15,0,11,9,15,476,301,394,295,54,59,0,11,0,11,0,11,13,25,15,28,15,28,0,11
1500000US360610241002,360610241002,"Block Group 2, Census Tract 241, New York County, New York",2316,669,1157,397,337,143,633,369,0,11,147,121,0,11,11,18,29,48,29,48,0,11,1159,625,118,121,38,66,0,11,0,11,0,11,1003,625,0,11,0,11,0,11
1500000US360610241003,360610241003,"Block Group 3, Census Tract 241, New York County, New York",1391,643,521,493,150,132,342,379,0,11,0,11,0,11,0,11,29,47,0,11,29,47,870,353,186,155,18,29,203,278,0,11,0,11,302,194,161,192,127,185,34,63
1500000US360610241004,360610241004,"Block Group 4, Census Tract 241, New York County, New York",1974,753,674,424,118,72,520,395,0,11,36,43,0,11,0,11,0,11,0,11,0,11,1300,688,144,179,134,164,0,11,0,11,0,11,862,603,160,243,160,243,0,11
1500000US360610241005,360610241005,"Block Group 5, Census Tract 241, New York County, New York",771,316,86,61,0,11,86,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,685,325,255,239,108,92,20,31,0,11,0,11,256,221,46,80,46,80,0,11
1500000US360610242000,360610242000,"Block Group 0, Census Tract 242, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610242001,360610242001,"Block Group 1, Census Tract 242, New York County, New York",1951,369,1112,258,22,24,1059,248,5,11,0,11,0,11,0,11,26,32,0,11,26,32,839,302,316,164,134,120,0,11,0,11,0,11,210,109,179,142,122,133,57,57
1500000US360610242002,360610242002,"Block Group 2, Census Tract 242, New York County, New York",1046,256,735,241,0,11,664,229,0,11,67,57,0,11,0,11,4,6,4,6,0,11,311,117,53,36,109,76,5,7,0,11,0,11,133,103,11,16,0,11,11,16
1500000US360610242003,360610242003,"Block Group 3, Census Tract 242, New York County, New York",975,255,480,176,161,107,211,103,0,11,108,90,0,11,0,11,0,11,0,11,0,11,495,199,82,64,10,22,0,11,0,11,0,11,403,193,0,11,0,11,0,11
1500000US360610243011,360610243011,"Block Group 1, Census Tract 243.01, New York County, New York",1874,525,1079,476,53,37,1016,479,0,11,0,11,0,11,0,11,10,16,0,11,10,16,795,284,240,142,236,166,43,66,0,11,0,11,236,203,40,44,0,11,40,44
1500000US360610243012,360610243012,"Block Group 2, Census Tract 243.01, New York County, New York",1647,356,1111,268,477,179,482,169,0,11,108,104,0,11,13,23,31,32,0,11,31,32,536,259,179,114,42,55,0,11,0,11,0,11,315,259,0,11,0,11,0,11
1500000US360610243013,360610243013,"Block Group 3, Census Tract 243.01, New York County, New York",405,188,56,46,17,23,24,31,0,11,15,22,0,11,0,11,0,11,0,11,0,11,349,194,56,53,66,93,0,11,0,11,0,11,196,146,31,60,7,54,24,37
1500000US360610243020,360610243020,"Block Group 0, Census Tract 243.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610243021,360610243021,"Block Group 1, Census Tract 243.02, New York County, New York",2031,481,788,310,23,16,713,295,0,11,0,11,0,11,0,11,52,67,5,10,47,66,1243,472,371,201,139,134,0,11,0,11,0,11,709,474,24,39,24,39,0,11
1500000US360610243022,360610243022,"Block Group 2, Census Tract 243.02, New York County, New York",2778,507,1642,513,33,37,1572,517,0,11,0,11,0,11,0,11,37,60,0,11,37,60,1136,436,140,108,69,79,100,128,0,11,0,11,542,340,285,306,60,49,225,298
1500000US360610243023,360610243023,"Block Group 3, Census Tract 243.02, New York County, New York",2430,618,1676,451,0,11,1639,452,37,54,0,11,0,11,0,11,0,11,0,11,0,11,754,398,398,235,186,132,0,11,0,11,0,11,170,201,0,11,0,11,0,11
1500000US360610245001,360610245001,"Block Group 1, Census Tract 245, New York County, New York",1912,763,360,305,62,100,145,207,0,11,0,11,0,11,153,196,0,11,0,11,0,11,1552,732,346,227,166,240,0,11,0,11,0,11,896,731,144,169,144,169,0,11
1500000US360610245002,360610245002,"Block Group 2, Census Tract 245, New York County, New York",2233,612,642,295,300,228,193,183,0,11,107,84,0,11,0,11,42,69,0,11,42,69,1591,638,531,291,173,175,0,11,0,11,0,11,517,350,370,225,217,171,153,139
1500000US360610245003,360610245003,"Block Group 3, Census Tract 245, New York County, New York",2253,550,222,192,207,173,0,11,0,11,0,11,0,11,0,11,15,30,0,11,15,30,2031,575,742,496,230,283,48,78,0,11,0,11,928,591,83,104,83,104,0,11
1500000US360610245004,360610245004,"Block Group 4, Census Tract 245, New York County, New York",2792,816,375,290,2,4,209,255,0,11,65,106,0,11,0,11,99,102,16,26,83,100,2417,793,413,240,70,111,0,11,0,11,0,11,1487,738,447,529,260,435,187,291
1500000US360610245005,360610245005,"Block Group 5, Census Tract 245, New York County, New York",3717,1092,323,151,45,73,217,157,0,11,33,51,0,11,28,46,0,11,0,11,0,11,3394,1141,1349,723,48,70,0,11,0,11,0,11,1048,575,949,971,0,11,949,971
1500000US360610245006,360610245006,"Block Group 6, Census Tract 245, New York County, New York",1953,700,516,297,82,104,278,124,0,11,0,11,0,11,156,245,0,11,0,11,0,11,1437,607,96,152,46,55,263,424,0,11,0,11,972,738,60,94,40,63,20,32
1500000US360610245007,360610245007,"Block Group 7, Census Tract 245, New York County, New York",1371,577,364,214,173,117,155,140,0,11,36,57,0,11,0,11,0,11,0,11,0,11,1007,515,228,236,0,11,0,11,0,11,0,11,425,353,354,335,197,230,157,248
1500000US360610247000,360610247000,"Block Group 0, Census Tract 247, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610247001,360610247001,"Block Group 1, Census Tract 247, New York County, New York",1925,1224,831,329,538,320,206,143,0,11,17,27,0,11,20,35,50,63,36,59,14,23,1094,1229,830,1181,48,62,0,11,0,11,0,11,216,258,0,11,0,11,0,11
1500000US360610247002,360610247002,"Block Group 2, Census Tract 247, New York County, New York",1073,474,284,197,36,56,220,193,0,11,14,21,0,11,0,11,14,22,0,11,14,22,789,440,141,206,30,44,0,11,0,11,0,11,577,344,41,67,41,67,0,11
1500000US360610247003,360610247003,"Block Group 3, Census Tract 247, New York County, New York",1521,645,348,242,121,143,0,11,0,11,190,181,0,11,0,11,37,56,0,11,37,56,1173,606,453,339,32,52,0,11,0,11,0,11,665,530,23,35,0,11,23,35
1500000US360610247004,360610247004,"Block Group 4, Census Tract 247, New York County, New York",2316,1142,108,114,53,84,55,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2208,1168,867,1008,237,302,16,27,0,11,0,11,1081,608,7,16,7,16,0,11
1500000US360610247005,360610247005,"Block Group 5, Census Tract 247, New York County, New York",1125,344,619,274,475,281,144,111,0,11,0,11,0,11,0,11,0,11,0,11,0,11,506,267,103,98,51,62,0,11,0,11,0,11,340,233,12,20,12,20,0,11
1500000US360610249001,360610249001,"Block Group 1, Census Tract 249, New York County, New York",1324,126,351,119,65,25,225,121,0,11,31,25,0,11,21,30,9,10,0,11,9,10,973,131,155,83,136,124,0,11,0,11,0,11,594,170,88,48,76,46,12,11
1500000US360610251001,360610251001,"Block Group 1, Census Tract 251, New York County, New York",1265,262,498,149,235,90,229,102,0,11,27,30,0,11,0,11,7,15,0,11,7,15,767,198,305,135,90,79,0,11,0,11,0,11,361,157,11,17,11,17,0,11
1500000US360610251002,360610251002,"Block Group 2, Census Tract 251, New York County, New York",1364,249,236,121,44,31,147,112,0,11,45,34,0,11,0,11,0,11,0,11,0,11,1128,255,275,110,42,38,0,11,7,10,0,11,680,224,124,80,50,53,74,51
1500000US360610253001,360610253001,"Block Group 1, Census Tract 253, New York County, New York",2281,1151,340,215,67,87,273,193,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1941,1146,175,179,15,25,0,11,0,11,0,11,1751,1154,0,11,0,11,0,11
1500000US360610253002,360610253002,"Block Group 2, Census Tract 253, New York County, New York",1818,663,223,163,205,162,18,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1595,662,331,250,182,186,15,24,18,30,0,11,972,586,77,87,0,11,77,87
1500000US360610253003,360610253003,"Block Group 3, Census Tract 253, New York County, New York",2062,595,276,167,276,167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1786,617,736,459,235,195,0,11,0,11,0,11,681,448,134,142,134,142,0,11
1500000US360610253004,360610253004,"Block Group 4, Census Tract 253, New York County, New York",1446,640,399,149,213,107,84,84,0,11,102,101,0,11,0,11,0,11,0,11,0,11,1047,660,397,205,34,38,0,11,0,11,0,11,602,576,14,21,0,11,14,21
1500000US360610253005,360610253005,"Block Group 5, Census Tract 253, New York County, New York",2343,586,761,375,580,316,42,68,0,11,139,143,0,11,0,11,0,11,0,11,0,11,1582,576,693,469,76,88,0,11,0,11,0,11,677,388,136,128,46,79,90,109
1500000US360610253006,360610253006,"Block Group 6, Census Tract 253, New York County, New York",2239,572,814,372,499,242,173,141,0,11,133,186,0,11,0,11,9,15,0,11,9,15,1425,469,239,176,31,51,0,11,15,24,0,11,1094,455,46,43,34,38,12,19
1500000US360610255000,360610255000,"Block Group 0, Census Tract 255, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610255001,360610255001,"Block Group 1, Census Tract 255, New York County, New York",1853,442,1616,412,982,320,167,107,8,16,430,259,0,11,14,23,15,19,7,15,8,11,237,148,124,76,79,128,0,11,0,11,0,11,34,44,0,11,0,11,0,11
1500000US360610255002,360610255002,"Block Group 2, Census Tract 255, New York County, New York",1464,568,463,289,333,261,17,44,0,11,73,96,0,11,0,11,40,65,0,11,40,65,1001,552,418,321,7,20,35,56,0,11,0,11,541,448,0,11,0,11,0,11
1500000US360610255003,360610255003,"Block Group 3, Census Tract 255, New York County, New York",1254,338,403,140,155,84,31,49,0,11,162,110,0,11,55,69,0,11,0,11,0,11,851,312,163,127,0,11,0,11,0,11,0,11,657,303,31,50,31,50,0,11
1500000US360610255004,360610255004,"Block Group 4, Census Tract 255, New York County, New York",849,344,445,319,103,89,5,28,31,39,306,311,0,11,0,11,0,11,0,11,0,11,404,249,144,128,47,76,0,11,0,11,0,11,213,216,0,11,0,11,0,11
1500000US360610257001,360610257001,"Block Group 1, Census Tract 257, New York County, New York",878,227,615,181,149,99,334,142,0,11,91,80,0,11,11,15,30,39,0,11,30,39,263,157,11,17,0,11,0,11,0,11,0,11,252,155,0,11,0,11,0,11
1500000US360610257002,360610257002,"Block Group 2, Census Tract 257, New York County, New York",1606,306,1405,300,320,117,917,279,0,11,144,159,0,11,0,11,24,36,24,36,0,11,201,106,107,88,62,51,0,11,0,11,0,11,32,38,0,11,0,11,0,11
1500000US360610257003,360610257003,"Block Group 3, Census Tract 257, New York County, New York",1962,322,1617,300,691,215,716,229,0,11,151,103,0,11,0,11,59,48,0,11,59,48,345,165,198,153,41,34,0,11,0,11,0,11,106,90,0,11,0,11,0,11
1500000US360610259001,360610259001,"Block Group 1, Census Tract 259, New York County, New York",2558,359,1636,298,511,126,967,252,0,11,66,56,0,11,0,11,92,59,17,18,75,57,922,294,238,141,125,112,0,11,0,11,0,11,347,225,212,165,128,135,84,97
1500000US360610259002,360610259002,"Block Group 2, Census Tract 259, New York County, New York",1597,366,1223,322,176,86,918,274,30,48,41,56,0,11,11,18,47,46,0,11,47,46,374,173,124,143,28,30,0,11,0,11,0,11,164,129,58,95,0,11,58,95
1500000US360610261001,360610261001,"Block Group 1, Census Tract 261, New York County, New York",3315,741,392,262,29,45,255,212,0,11,0,11,0,11,14,23,94,148,0,11,94,148,2923,722,254,198,75,95,0,11,0,11,0,11,2478,719,116,141,116,141,0,11
1500000US360610261002,360610261002,"Block Group 2, Census Tract 261, New York County, New York",1149,555,35,46,0,11,0,11,0,11,0,11,0,11,35,46,0,11,0,11,0,11,1114,549,323,259,0,11,0,11,0,11,0,11,697,481,94,106,94,106,0,11
1500000US360610261003,360610261003,"Block Group 3, Census Tract 261, New York County, New York",1508,472,126,119,0,11,126,119,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1382,478,442,322,69,65,44,72,16,25,0,11,694,479,117,101,36,42,81,106
1500000US360610261004,360610261004,"Block Group 4, Census Tract 261, New York County, New York",2061,742,171,174,125,130,46,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1890,709,983,517,64,77,0,11,0,11,0,11,662,543,181,149,181,149,0,11
1500000US360610261005,360610261005,"Block Group 5, Census Tract 261, New York County, New York",1929,659,460,372,76,79,327,363,0,11,13,21,0,11,0,11,44,51,0,11,44,51,1469,569,236,148,69,66,243,250,0,11,0,11,905,502,16,28,16,28,0,11
1500000US360610261006,360610261006,"Block Group 6, Census Tract 261, New York County, New York",1233,484,22,26,22,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1211,491,155,163,349,292,195,297,0,11,0,11,481,357,31,51,31,51,0,11
1500000US360610261007,360610261007,"Block Group 7, Census Tract 261, New York County, New York",2301,703,248,219,97,76,0,11,0,11,135,204,0,11,0,11,16,27,0,11,16,27,2053,700,372,261,183,249,0,11,0,11,0,11,1475,671,23,27,23,27,0,11
1500000US360610263001,360610263001,"Block Group 1, Census Tract 263, New York County, New York",2898,824,285,176,14,57,152,113,0,11,5,12,0,11,114,120,0,11,0,11,0,11,2613,808,430,321,50,76,0,11,0,11,0,11,2063,882,70,91,36,58,34,68
1500000US360610263002,360610263002,"Block Group 2, Census Tract 263, New York County, New York",753,357,193,166,178,166,0,11,0,11,0,11,0,11,0,11,15,26,0,11,15,26,560,397,136,103,0,11,0,11,0,11,0,11,234,272,190,250,42,66,148,243
1500000US360610263003,360610263003,"Block Group 3, Census Tract 263, New York County, New York",2093,772,234,125,121,110,34,38,0,11,63,70,0,11,0,11,16,27,0,11,16,27,1859,758,308,211,123,198,0,11,0,11,0,11,1370,708,58,92,58,92,0,11
1500000US360610263004,360610263004,"Block Group 4, Census Tract 263, New York County, New York",2202,1043,603,318,335,176,217,259,0,11,32,36,0,11,0,11,19,32,0,11,19,32,1599,1026,240,144,213,265,0,11,0,11,0,11,1023,981,123,140,63,106,60,97
1500000US360610263005,360610263005,"Block Group 5, Census Tract 263, New York County, New York",1769,833,168,111,58,60,87,99,0,11,0,11,0,11,0,11,23,36,0,11,23,36,1601,838,172,85,26,48,0,11,0,11,0,11,1376,861,27,30,14,21,13,21
1500000US360610265001,360610265001,"Block Group 1, Census Tract 265, New York County, New York",1425,510,862,367,665,301,161,204,0,11,0,11,0,11,0,11,36,57,0,11,36,57,563,366,264,253,46,75,0,11,0,11,0,11,75,99,178,232,152,233,26,43
1500000US360610265002,360610265002,"Block Group 2, Census Tract 265, New York County, New York",1581,510,513,202,366,142,79,126,0,11,50,59,0,11,0,11,18,29,0,11,18,29,1068,485,362,290,39,61,0,11,0,11,0,11,608,379,59,96,0,11,59,96
1500000US360610265003,360610265003,"Block Group 3, Census Tract 265, New York County, New York",1109,293,693,219,446,161,67,61,0,11,61,57,0,11,0,11,119,120,0,11,119,120,416,242,190,179,120,148,0,11,0,11,0,11,87,142,19,31,19,31,0,11
1500000US360610265004,360610265004,"Block Group 4, Census Tract 265, New York County, New York",2604,593,565,254,426,242,108,110,0,11,0,11,0,11,0,11,31,35,0,11,31,35,2039,580,141,141,378,401,0,11,0,11,0,11,1437,527,83,77,48,54,35,55
1500000US360610265005,360610265005,"Block Group 5, Census Tract 265, New York County, New York",1337,452,491,237,263,132,137,199,0,11,80,124,0,11,0,11,11,19,0,11,11,19,846,444,381,384,111,171,0,11,0,11,0,11,328,231,26,41,26,41,0,11
